university_id,course_id,degree_id,degree_course_key,snapshot_type,as_of_part_id,support_count,pass_rate,avg_mark,retake_rate,source_level,link_used,link_weight
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20092,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20093,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20101,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20102,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20103,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20111,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20112,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20113,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20121,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20122,12,0.8333333333333334,57.583333333333336,0.0,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20123,14,0.7857142857142857,57.42857142857143,0.14285714285714285,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20131,14,0.7857142857142857,57.42857142857143,0.14285714285714285,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20132,26,0.8076923076923077,58.96153846153846,0.07692307692307693,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20133,31,0.8064516129032258,60.16129032258065,0.12903225806451613,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20134,32,0.8125,60.21875,0.15625,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20141,32,0.8125,60.21875,0.15625,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20142,50,0.84,63.54,0.1,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20143,55,0.8181818181818182,63.21818181818182,0.10909090909090909,1,,
